date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2024-08-16,0.24,0.21,0.02,44.49,48.88,-4.38
2024-08-19,1.23,0.98,0.25,46.27,50.34,-4.07
2024-08-20,-0.09,-0.2,0.1,46.13,50.05,-3.91
2024-08-21,1.26,0.43,0.84,47.98,50.69,-2.71
2024-08-22,-1.73,-0.89,-0.84,45.42,49.34,-3.92
2024-08-23,1.93,1.15,0.78,48.23,51.06,-2.83
2024-08-26,-0.78,-0.31,-0.46,47.08,50.59,-3.51
2024-08-27,-0.26,0.17,-0.43,46.69,50.84,-4.15
2024-08-28,-0.97,-0.6,-0.37,45.27,49.94,-4.67
2024-08-29,0.12,0.0,0.12,45.45,49.94,-4.5
2024-08-30,1.51,1.02,0.48,47.64,51.48,-3.84
2024-09-02,0.0,0.0,0.0,47.64,51.48,-3.84
2024-09-03,-1.37,-2.11,0.73,45.61,48.29,-2.68
2024-09-04,0.26,-0.16,0.42,45.99,48.06,-2.07
2024-09-05,1.13,-0.3,1.43,47.65,47.61,0.03
2024-09-06,-2.53,-1.71,-0.81,43.92,45.08,-1.17
2024-09-09,1.46,1.17,0.29,46.01,46.78,-0.77
2024-09-10,1.15,0.45,0.7,47.69,47.44,0.25
2024-09-11,1.0,1.07,-0.07,49.16,49.01,0.15
2024-09-12,1.13,0.75,0.38,50.84,50.13,0.71
2024-09-13,0.68,0.56,0.12,51.87,50.97,0.9
2024-09-16,-0.17,0.15,-0.32,51.61,51.19,0.42
2024-09-17,0.51,0.03,0.48,52.38,51.23,1.15
2024-09-18,-0.2,-0.29,0.09,52.08,50.8,1.28
2024-09-19,2.28,1.7,0.57,55.55,53.37,2.18
2024-09-20,-0.23,-0.19,-0.04,55.19,53.07,2.12
2024-09-23,1.21,0.28,0.93,57.07,53.5,3.57
2024-09-24,0.88,0.25,0.62,58.45,53.89,4.56
2024-09-25,-0.36,-0.19,-0.17,57.88,53.6,4.27
2024-09-26,0.43,0.4,0.02,58.55,54.22,4.33
2024-09-27,0.15,-0.12,0.27,58.79,54.04,4.75
2024-09-30,-0.23,0.43,-0.67,58.42,54.7,3.71
2024-10-01,-0.4,-0.93,0.53,57.78,53.26,4.51
2024-10-02,-0.85,0.02,-0.87,56.44,53.29,3.15
2024-10-03,-1.16,-0.17,-0.99,54.63,53.04,1.59
2024-10-04,1.32,0.91,0.41,56.68,54.43,2.25
2024-10-07,-1.55,-0.96,-0.6,54.24,52.95,1.29
2024-10-08,0.97,0.97,0.0,55.74,54.43,1.31
2024-10-09,0.72,0.71,0.0,56.86,55.54,1.32
2024-10-10,-0.49,-0.19,-0.3,56.08,55.24,0.85
2024-10-11,-0.43,0.61,-1.03,55.42,56.18,-0.76
2024-10-14,0.44,0.77,-0.33,56.1,57.38,-1.28
2024-10-15,0.22,-0.76,0.98,56.44,56.18,0.25
2024-10-16,0.53,0.47,0.06,57.26,56.92,0.34
2024-10-17,-0.09,-0.02,-0.07,57.12,56.89,0.23
2024-10-18,0.39,0.4,-0.01,57.74,57.52,0.21
2024-10-21,-0.78,-0.18,-0.6,56.51,57.24,-0.73
2024-10-22,-0.4,-0.05,-0.36,55.88,57.17,-1.29
2024-10-23,-1.57,-0.92,-0.65,53.43,55.73,-2.3
2024-10-24,3.15,0.21,2.94,58.27,56.06,2.2
2024-10-25,0.31,-0.03,0.34,58.76,56.02,2.75
2024-10-28,0.23,0.27,-0.03,59.14,56.43,2.7
2024-10-29,-0.52,0.16,-0.68,58.31,56.68,1.62
2024-10-30,-0.14,-0.33,0.19,58.08,56.17,1.92
2024-10-31,-1.53,-1.85,0.32,55.66,53.27,2.39
2024-11-01,1.63,0.41,1.21,58.19,53.91,4.29
2024-11-04,-0.34,-0.28,-0.07,57.65,53.48,4.17
2024-11-05,1.77,1.23,0.54,60.44,55.37,5.07
2024-11-06,3.2,2.53,0.67,65.57,59.3,6.28
2024-11-07,1.28,0.75,0.54,67.7,60.48,7.21
2024-11-08,1.42,0.4,1.02,70.08,61.12,8.96
2024-11-11,2.02,0.1,1.92,73.51,61.28,12.23
2024-11-12,-1.34,-0.28,-1.05,71.19,60.82,10.37
2024-11-13,0.85,0.03,0.83,72.66,60.86,11.79
2024-11-14,-1.42,-0.59,-0.83,70.2,59.91,10.29
2024-11-15,-0.85,-1.31,0.45,68.75,57.82,10.93
2024-11-18,0.92,0.41,0.52,70.31,58.46,11.84
2024-11-19,0.07,0.4,-0.32,70.43,59.09,11.34
2024-11-20,-0.44,0.01,-0.45,69.68,59.1,10.58
2024-11-21,0.18,0.55,-0.37,69.98,59.98,10.01
2024-11-22,1.44,0.35,1.09,72.43,60.54,11.9
2024-11-25,1.02,0.3,0.72,74.2,61.02,13.17
2024-11-26,0.36,0.58,-0.22,74.83,61.95,12.87
2024-11-27,-0.49,-0.37,-0.12,73.97,61.35,12.62
2024-11-28,0.0,0.0,0.0,73.97,61.35,12.62
2024-11-29,1.03,0.57,0.46,75.75,62.27,13.48
2024-12-02,0.87,0.26,0.62,77.29,62.69,14.6
2024-12-03,-0.08,0.05,-0.12,77.15,62.76,14.39
2024-12-04,0.93,0.61,0.32,78.8,63.75,15.05
2024-12-05,0.82,-0.18,1.0,80.26,63.46,16.81
2024-12-06,2.11,0.26,1.84,84.06,63.88,20.17
2024-12-09,-0.32,-0.6,0.28,83.47,62.9,20.57
2024-12-10,0.16,-0.29,0.46,83.77,62.42,21.35
2024-12-11,1.76,0.82,0.94,87.0,63.75,23.25
2024-12-12,-0.83,-0.54,-0.29,85.45,62.86,22.59
2024-12-13,0.4,0.01,0.39,86.18,62.88,23.31
2024-12-16,1.35,0.39,0.96,88.7,63.52,25.19
2024-12-17,0.31,-0.38,0.7,89.3,62.89,26.41
2024-12-18,-4.51,-2.95,-1.56,80.77,58.09,22.68
2024-12-19,-0.14,-0.09,-0.05,80.52,57.95,22.57
2024-12-20,0.25,1.09,-0.83,80.98,59.67,21.31
2024-12-23,0.3,0.73,-0.43,81.53,60.84,20.69
2024-12-24,2.31,1.1,1.21,85.73,62.62,23.11
2024-12-25,0.0,0.0,0.0,85.73,62.62,23.11
2024-12-26,-0.37,-0.03,-0.34,85.04,62.57,22.47
2024-12-27,-1.65,-1.1,-0.55,81.98,60.78,21.2
2024-12-30,-1.61,-1.07,-0.54,79.06,59.06,20.0
2024-12-31,-0.75,-0.42,-0.33,77.71,58.39,19.32
2025-01-01,0.0,0.0,0.0,77.71,58.39,19.32
2025-01-02,-1.31,-0.22,-1.1,75.37,58.04,17.33
2025-01-03,2.02,1.26,0.76,78.92,60.03,18.89
2025-01-06,0.39,0.56,-0.17,79.63,60.93,18.69
2025-01-07,-1.94,-1.11,-0.83,76.15,59.15,17.0
2025-01-08,0.28,0.16,0.12,76.65,59.4,17.25
2025-01-09,0.0,0.0,0.0,76.65,59.4,17.25
2025-01-10,-0.98,-1.53,0.55,74.91,56.96,17.95
2025-01-13,0.57,0.16,0.41,75.9,57.21,18.69
2025-01-14,-0.19,0.11,-0.31,75.56,57.39,18.17
2025-01-15,2.54,1.84,0.7,80.03,60.29,19.74
2025-01-16,-0.54,-0.21,-0.33,79.06,59.96,19.1
2025-01-17,1.4,1.0,0.4,81.57,61.56,20.01
2025-01-20,0.0,0.0,0.0,81.57,61.56,20.01
2025-01-21,0.73,0.88,-0.15,82.9,62.98,19.92
2025-01-22,-0.38,0.62,-0.99,82.21,63.98,18.23
2025-01-23,0.6,0.53,0.07,83.31,64.85,18.46
2025-01-24,-0.61,-0.28,-0.33,82.19,64.4,17.79
2025-01-27,0.57,-1.46,2.03,83.23,62.0,21.23
2025-01-28,0.12,0.92,-0.8,83.45,63.5,19.96
2025-01-29,-0.28,-0.47,0.18,82.93,62.73,20.2
2025-01-30,0.98,0.53,0.45,84.72,63.59,21.13
2025-01-31,-0.44,-0.5,0.06,83.9,62.78,21.13
2025-02-03,-1.32,-0.75,-0.57,81.47,61.55,19.92
2025-02-04,1.18,0.72,0.46,83.61,62.72,20.89
2025-02-05,-1.13,0.39,-1.53,81.53,63.36,18.17
2025-02-06,0.4,0.36,0.03,82.25,63.95,18.3
2025-02-07,-1.96,-0.94,-1.02,78.68,62.41,16.27
2025-02-10,0.34,0.69,-0.34,79.29,63.52,15.77
2025-02-11,-1.14,0.04,-1.17,77.26,63.58,13.68
2025-02-12,-0.02,-0.26,0.24,77.23,63.16,14.07
2025-02-13,1.5,1.04,0.46,79.89,64.86,15.03
2025-02-14,-0.04,0.02,-0.06,79.81,64.88,14.92
2025-02-17,0.0,0.0,0.0,79.81,64.88,14.92
2025-02-18,-0.28,0.26,-0.54,79.31,65.31,14.0
2025-02-19,-0.06,0.24,-0.3,79.21,65.71,13.5
2025-02-20,-0.86,-0.42,-0.44,77.66,65.01,12.65
2025-02-21,-2.63,-1.7,-0.93,72.99,62.2,10.79
2025-02-24,-0.38,-0.49,0.12,72.34,61.4,10.94
2025-02-25,-0.52,-0.47,-0.06,71.44,60.65,10.79
2025-02-26,-0.41,0.02,-0.43,70.73,60.68,10.06
2025-02-27,-1.44,-1.59,0.14,68.27,58.13,10.14
2025-02-28,1.66,1.6,0.06,71.06,60.65,10.41
2025-03-03,-1.84,-1.75,-0.09,67.91,57.84,10.07
2025-03-04,-1.76,-1.22,-0.54,64.95,55.92,9.03
2025-03-05,1.52,1.12,0.4,67.46,57.66,9.8
2025-03-06,-2.54,-1.78,-0.76,63.21,54.85,8.36
2025-03-07,-0.18,0.57,-0.75,62.91,55.73,7.18
2025-03-10,-3.57,-2.68,-0.89,57.1,51.56,5.54
2025-03-11,-0.98,-0.76,-0.22,55.56,50.41,5.15
2025-03-12,0.58,0.49,0.09,56.47,51.15,5.31
2025-03-13,-2.5,-1.38,-1.12,52.56,49.07,3.5
2025-03-14,2.13,2.15,-0.02,55.81,52.27,3.54
2025-03-17,0.16,0.65,-0.49,56.05,53.25,2.8
2025-03-18,-1.78,-1.06,-0.72,53.27,51.63,1.65
2025-03-19,1.92,1.08,0.84,56.21,53.27,2.95
2025-03-20,-0.24,-0.21,-0.03,55.84,52.95,2.89
2025-03-21,0.36,0.09,0.28,56.4,53.08,3.32
2025-03-24,3.74,1.77,1.97,62.25,55.78,6.47
2025-03-25,0.8,0.16,0.64,63.54,56.03,7.51
2025-03-26,-1.31,-1.12,-0.19,61.41,54.29,7.12
2025-03-27,0.06,-0.33,0.39,61.51,53.78,7.73
2025-03-28,-3.11,-1.97,-1.14,56.49,50.75,5.74
2025-03-31,0.21,0.56,-0.35,56.83,51.6,5.22
2025-04-01,1.04,0.38,0.66,58.46,52.18,6.28
2025-04-02,1.9,0.68,1.22,61.47,53.21,8.26
2025-04-03,-6.04,-4.83,-1.21,51.72,45.8,5.92
2025-04-04,-4.31,-5.96,1.65,45.17,37.11,8.07
2025-04-07,-1.18,-0.23,-0.95,43.46,36.79,6.67
2025-04-08,-2.38,-1.57,-0.81,40.05,34.64,5.41
2025-04-09,10.89,9.52,1.37,55.3,47.46,7.84
2025-04-10,-3.91,-3.44,-0.46,49.23,42.38,6.85
2025-04-11,0.97,1.81,-0.84,50.68,44.96,5.72
2025-04-14,0.29,0.79,-0.5,51.11,46.11,5.0
2025-04-15,-0.72,-0.16,-0.56,50.03,45.87,4.15
2025-04-16,-2.47,-2.24,-0.23,46.33,42.61,3.72
2025-04-17,0.63,0.13,0.5,47.25,42.8,4.45
2025-04-18,0.0,0.0,0.0,47.25,42.8,4.45
2025-04-21,-2.67,-2.35,-0.32,43.32,39.44,3.87
2025-04-22,3.16,2.51,0.65,47.85,42.95,4.9
2025-04-23,2.23,1.67,0.57,51.15,45.34,5.82
2025-04-24,1.99,2.03,-0.03,54.16,48.28,5.88
2025-04-25,1.8,0.74,1.06,56.94,49.37,7.56
2025-04-28,0.04,0.07,-0.03,56.99,49.47,7.52
2025-04-29,0.71,0.58,0.13,58.1,50.34,7.76
2025-04-30,-0.91,0.16,-1.07,56.67,50.57,6.09
2025-05-01,0.55,0.63,-0.08,57.53,51.53,6.01
2025-05-02,1.55,1.48,0.08,59.98,53.76,6.22
2025-05-05,-1.06,-0.63,-0.43,58.28,52.79,5.49
2025-05-06,-0.87,-0.77,-0.11,56.9,51.61,5.28
2025-05-07,0.78,0.44,0.34,58.12,52.27,5.85
2025-05-08,1.18,0.58,0.6,59.99,53.16,6.83
2025-05-09,0.48,-0.05,0.54,60.76,53.08,7.68
2025-05-12,4.97,3.27,1.7,68.75,58.08,10.67
2025-05-13,1.32,0.73,0.6,70.98,59.23,11.75
2025-05-14,0.39,0.11,0.28,71.64,59.4,12.24
2025-05-15,-0.22,0.44,-0.66,71.26,60.1,11.16
2025-05-16,0.95,0.71,0.23,72.88,61.24,11.64
2025-05-19,-0.23,0.1,-0.34,72.47,61.4,11.07
2025-05-20,-0.52,-0.39,-0.13,71.57,60.78,10.79
2025-05-21,-2.03,-1.61,-0.42,68.1,58.19,9.9
2025-05-22,0.43,-0.04,0.47,68.82,58.12,10.69
2025-05-23,-0.9,-0.66,-0.23,67.3,57.07,10.23
2025-05-26,0.0,0.0,0.0,67.3,57.07,10.23
2025-05-27,2.95,2.05,0.9,72.24,60.3,11.94
2025-05-28,-0.92,-0.56,-0.36,70.66,59.41,11.25
2025-05-29,0.04,0.4,-0.36,70.73,60.05,10.68
2025-05-30,-0.54,0.0,-0.55,69.8,60.05,9.75
2025-06-02,0.23,0.42,-0.19,70.2,60.73,9.47
2025-06-03,0.53,0.58,-0.05,71.11,61.66,9.44
2025-06-04,-0.26,0.01,-0.28,70.65,61.68,8.97
2025-06-05,-2.52,-0.52,-2.0,66.35,60.84,5.51
2025-06-06,1.3,1.04,0.26,68.51,62.51,5.99
2025-06-09,0.8,0.1,0.7,69.86,62.68,7.18
2025-06-10,1.2,0.55,0.65,71.89,63.57,8.32
2025-06-11,-0.79,-0.27,-0.52,70.53,63.13,7.41
2025-06-12,-0.47,0.38,-0.85,69.73,63.75,5.98
2025-06-13,-0.92,-1.11,0.19,68.17,61.93,6.24
2025-06-16,1.08,0.96,0.12,69.98,63.48,6.5
2025-06-17,-1.72,-0.83,-0.89,67.05,62.12,4.93
2025-06-18,0.05,-0.03,0.08,67.13,62.07,5.05
2025-06-19,0.0,0.0,0.0,67.13,62.07,5.05
2025-06-20,0.12,-0.21,0.33,67.32,61.73,5.6
2025-06-23,1.98,0.96,1.02,70.63,63.29,7.35
2025-06-24,0.56,1.11,-0.56,71.58,65.11,6.48
2025-06-25,-1.18,0.0,-1.18,69.56,65.11,4.45
2025-06-26,0.92,0.8,0.12,71.12,66.43,4.69
2025-06-27,1.67,0.53,1.14,73.97,67.31,6.66
2025-06-30,-0.58,0.52,-1.1,72.97,68.19,4.78
2025-07-01,0.43,-0.11,0.54,73.71,68.01,5.7
2025-07-02,0.8,0.48,0.32,75.1,68.81,6.29
2025-07-03,0.55,0.85,-0.3,76.05,70.24,5.81
2025-07-04,0.0,0.0,0.0,76.05,70.24,5.81
2025-07-07,-1.27,-0.78,-0.49,73.82,68.91,4.91
2025-07-08,-0.34,-0.07,-0.27,73.23,68.79,4.44
2025-07-09,0.59,0.61,-0.01,74.26,69.81,4.44
2025-07-10,1.11,0.29,0.82,76.18,70.3,5.88
2025-07-11,0.03,-0.33,0.36,76.23,69.74,6.49
2025-07-14,0.37,0.14,0.23,76.88,69.98,6.9
2025-07-15,-1.43,-0.39,-1.04,74.35,69.32,5.03
2025-07-16,0.18,0.32,-0.14,74.67,69.87,4.8
2025-07-17,0.34,0.54,-0.2,75.27,70.78,4.49
2025-07-18,0.89,0.0,0.89,76.82,70.77,6.04
2025-07-21,0.47,0.14,0.33,77.65,71.02,6.64
2025-07-22,1.01,0.07,0.95,79.45,71.13,8.32
2025-07-23,0.47,0.78,-0.31,80.3,72.47,7.83
2025-07-24,-1.66,0.07,-1.73,77.32,72.59,4.73
2025-07-25,0.93,0.4,0.53,78.97,73.29,5.68
2025-07-28,0.58,0.02,0.56,80.01,73.32,6.69
2025-07-29,-0.69,-0.3,-0.39,78.77,72.8,5.96
2025-07-30,-0.63,-0.12,-0.51,77.64,72.59,5.05
2025-07-31,-0.79,-0.36,-0.43,76.23,71.97,4.26
2025-08-01,-2.41,-1.59,-0.82,71.98,69.22,2.76
2025-08-04,1.18,1.48,-0.3,74.0,71.72,2.28
2025-08-05,0.13,-0.48,0.61,74.22,70.89,3.33
2025-08-06,2.08,0.73,1.35,77.84,72.14,5.71
2025-08-07,-0.03,-0.08,0.05,77.79,72.0,5.79
2025-08-08,0.17,0.79,-0.61,78.1,73.36,4.74
2025-08-11,0.26,-0.24,0.5,78.56,72.94,5.62
2025-08-12,1.06,1.14,-0.08,80.46,74.91,5.55
2025-08-13,1.37,0.33,1.05,82.93,75.48,7.45
2025-08-14,-0.11,0.03,-0.15,82.72,75.54,7.18
2025-08-15,-0.24,-0.27,0.03,82.29,75.07,7.22
2025-08-18,0.4,0.0,0.4,83.02,75.07,7.95
2025-08-19,-0.05,-0.58,0.53,82.93,74.06,8.88
2025-08-20,-0.99,-0.24,-0.75,81.12,73.64,7.49
2025-08-21,-0.59,-0.39,-0.21,80.05,72.96,7.09
2025-08-22,3.04,1.52,1.51,85.52,75.6,9.92
2025-08-25,-0.2,-0.42,0.22,85.14,74.85,10.29
2025-08-26,0.46,0.42,0.04,85.99,75.59,10.41
2025-08-27,0.02,0.24,-0.22,86.03,76.01,10.03
2025-08-28,0.17,0.32,-0.15,86.35,76.57,9.79
2025-08-29,-1.03,-0.63,-0.4,84.43,75.45,8.98
