date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2025-01-02,0.03,-0.37,0.39,4.91,37.98,-33.07
2025-01-03,0.98,1.11,-0.13,5.94,39.51,-33.57
2025-01-06,0.04,-0.21,0.25,5.99,39.22,-33.23
2025-01-07,0.5,-0.1,0.6,6.51,39.07,-32.56
2025-01-08,0.52,0.41,0.1,7.06,39.65,-32.59
2025-01-09,0.0,0.0,0.0,7.06,39.65,-32.59
2025-01-10,-0.56,-1.11,0.54,6.46,38.1,-31.64
2025-01-13,1.3,1.16,0.15,7.85,39.7,-31.85
2025-01-14,-1.03,1.16,-2.19,6.73,41.31,-34.58
2025-01-15,0.41,0.67,-0.27,7.17,42.27,-35.1
2025-01-16,0.4,1.18,-0.79,7.6,43.95,-36.35
2025-01-17,-0.67,0.57,-1.24,6.87,44.77,-37.9
2025-01-20,0.0,0.0,0.0,6.87,44.77,-37.9
2025-01-21,1.66,2.05,-0.39,8.64,47.74,-39.1
2025-01-22,-0.22,-0.17,-0.06,8.4,47.49,-39.1
2025-01-23,1.34,0.96,0.38,9.84,48.9,-39.06
2025-01-24,0.16,-0.42,0.58,10.02,48.28,-38.26
2025-01-27,2.25,-1.32,3.56,12.49,46.32,-33.83
2025-01-28,-0.7,-0.64,-0.06,11.71,45.39,-33.68
2025-01-29,-0.59,-0.38,-0.21,11.05,44.83,-33.79
2025-01-30,1.15,1.15,0.01,12.33,46.49,-34.16
2025-01-31,-0.32,-0.71,0.39,11.97,45.45,-33.48
2025-02-03,0.39,-1.03,1.42,12.41,43.95,-31.54
2025-02-04,-0.27,0.07,-0.34,12.1,44.05,-31.95
2025-02-05,0.96,0.09,0.86,13.18,44.18,-31.01
2025-02-06,-0.9,0.42,-1.31,12.16,44.79,-32.62
2025-02-07,-0.47,-0.32,-0.15,11.64,44.32,-32.69
2025-02-10,-0.09,0.91,-1.0,11.54,45.64,-34.1
2025-02-11,-0.18,0.02,-0.21,11.33,45.67,-34.34
2025-02-12,-0.14,-0.58,0.43,11.17,44.84,-33.67
2025-02-13,0.39,0.09,0.3,11.61,44.97,-33.37
2025-02-14,-1.09,-0.26,-0.82,10.39,44.59,-34.2
2025-02-17,0.0,0.0,0.0,10.39,44.59,-34.2
2025-02-18,-0.19,0.81,-1.0,10.18,45.76,-35.58
2025-02-19,1.3,0.08,1.22,11.61,45.88,-34.27
2025-02-20,0.56,-0.68,1.24,12.24,44.89,-32.66
