date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2023-11-29,-0.79,-0.74,-0.06,-9.26,45.44,-54.7
2023-11-30,0.43,-0.6,1.03,-8.87,44.57,-53.44
2023-12-01,1.23,0.23,0.99,-7.75,44.91,-52.66
2023-12-04,-0.39,-0.98,0.58,-8.11,43.49,-51.6
2023-12-05,-0.71,-0.5,-0.21,-8.76,42.78,-51.54
2023-12-06,1.34,-0.27,1.61,-7.54,42.39,-49.94
2023-12-07,-0.22,2.11,-2.33,-7.75,45.39,-53.14
2023-12-08,-0.19,0.47,-0.66,-7.92,46.08,-54.0
2023-12-11,0.65,-0.77,1.41,-7.33,44.96,-52.29
2023-12-12,-0.41,0.39,-0.8,-7.7,45.53,-53.23
2023-12-13,3.78,0.94,2.83,-4.22,46.9,-51.12
2023-12-14,-1.3,0.42,-1.72,-5.47,47.52,-52.98
2023-12-15,-1.74,-0.15,-1.58,-7.11,47.29,-54.4
2023-12-18,-0.22,1.18,-1.4,-7.32,49.03,-56.34
2023-12-19,0.57,1.01,-0.44,-6.79,50.53,-57.32
2023-12-20,-2.03,-0.74,-1.29,-8.68,49.42,-58.1
2023-12-21,0.18,0.96,-0.78,-8.52,50.85,-59.37
2023-12-22,0.34,-0.01,0.34,-8.21,50.84,-59.05
2023-12-25,0.0,0.0,0.0,-8.21,50.84,-59.05
2023-12-26,0.61,0.39,0.22,-7.65,51.43,-59.08
2023-12-27,-0.06,0.01,-0.07,-7.71,51.45,-59.16
2023-12-28,0.71,0.26,0.45,-7.05,51.85,-58.9
2023-12-29,-0.13,-0.57,0.45,-7.17,50.98,-58.15
2024-01-01,0.0,0.0,0.0,-7.17,50.98,-58.15
2024-01-02,1.45,-0.55,2.0,-5.82,50.15,-55.97
2024-01-03,0.37,-0.34,0.71,-5.47,49.64,-55.11
2024-01-04,-0.31,-0.35,0.04,-5.76,49.11,-54.87
2024-01-05,0.37,0.44,-0.07,-5.41,49.77,-55.18
2024-01-08,0.73,1.51,-0.78,-4.72,52.03,-56.75
2024-01-09,-0.82,-0.17,-0.64,-5.5,51.76,-57.26
2024-01-10,-0.02,0.93,-0.95,-5.51,53.18,-58.69
2024-01-11,-2.33,-0.38,-1.95,-7.71,52.6,-60.31
2024-01-12,0.57,0.52,0.06,-7.18,53.38,-60.57
2024-01-15,0.0,0.0,0.0,-7.18,53.38,-60.57
2024-01-16,-1.09,-0.52,-0.57,-8.2,52.58,-60.78
2024-01-17,-1.45,-0.67,-0.78,-9.53,51.55,-61.08
2024-01-18,-1.07,1.24,-2.31,-10.5,53.43,-63.92
2024-01-19,-0.13,1.38,-1.52,-10.61,55.55,-66.16
2024-01-22,-0.51,0.15,-0.66,-11.07,55.79,-66.86
2024-01-23,0.18,1.01,-0.82,-10.91,57.36,-68.26
2024-01-24,-1.37,0.64,-2.0,-12.12,58.36,-70.48
2024-01-25,1.8,1.58,0.22,-10.54,60.86,-71.4
2024-01-26,0.29,0.4,-0.1,-10.28,61.5,-71.78
2024-01-29,0.64,0.78,-0.14,-9.71,62.76,-72.47
2024-01-30,-0.03,-0.63,0.59,-9.74,61.74,-71.48
2024-01-31,-0.21,-2.47,2.26,-9.93,57.74,-67.67
2024-02-01,1.9,1.0,0.9,-8.21,59.32,-67.53
2024-02-02,-1.8,4.06,-5.86,-9.87,65.79,-75.65
2024-02-05,-2.08,-1.42,-0.66,-11.74,63.43,-75.17
2024-02-06,0.37,-0.28,0.64,-11.42,62.97,-74.39
2024-02-07,0.07,0.47,-0.4,-11.36,63.73,-75.1
2024-02-08,-0.71,0.38,-1.09,-11.99,64.35,-76.34
2024-02-09,0.38,0.16,0.22,-11.66,64.62,-76.27
2024-02-12,1.16,0.26,0.91,-10.63,65.04,-75.67
2024-02-13,-1.66,-1.34,-0.32,-12.11,62.83,-74.94
2024-02-14,0.55,1.5,-0.95,-11.63,65.27,-76.9
2024-02-15,1.68,0.84,0.83,-10.15,66.67,-76.81
2024-02-16,-0.11,-1.49,1.37,-10.25,64.19,-74.44
2024-02-19,0.0,0.0,0.0,-10.25,64.19,-74.44
2024-02-20,-0.07,-0.2,0.14,-10.31,63.85,-74.16
2024-02-21,1.32,-0.13,1.46,-9.12,63.63,-72.75
2024-02-22,-0.77,1.58,-2.35,-9.82,66.22,-76.04
2024-02-23,0.72,-0.36,1.08,-9.18,65.61,-74.79
2024-02-26,-1.97,-1.41,-0.56,-10.97,63.28,-74.25
2024-02-27,1.89,0.79,1.1,-9.28,64.58,-73.86
2024-02-28,0.31,-0.67,0.97,-9.0,63.48,-72.48
2024-02-29,0.03,1.02,-0.99,-8.97,65.15,-74.12
2024-03-01,-0.61,0.7,-1.32,-9.53,66.31,-75.84
2024-03-04,1.69,-1.36,3.05,-8.01,64.04,-72.05
2024-03-05,-0.29,-0.72,0.44,-8.27,62.86,-71.12
2024-03-06,0.96,0.1,0.86,-7.39,63.01,-70.4
2024-03-07,0.65,1.67,-1.02,-6.79,65.73,-72.52
2024-03-08,0.25,-0.18,0.43,-6.55,65.43,-71.99
2024-03-11,0.5,-0.2,0.7,-6.09,65.1,-71.18
2024-03-12,-0.97,0.94,-1.91,-6.99,66.66,-73.65
2024-03-13,0.68,0.11,0.56,-6.36,66.85,-73.21
2024-03-14,-0.8,-0.21,-0.58,-7.11,66.49,-73.6
