date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2023-08-23,0.67,1.11,-0.44,-1.08,17.22,-18.31
2023-08-24,-0.8,-1.34,0.54,-1.87,15.65,-17.52
2023-08-25,0.56,0.68,-0.13,-1.33,16.44,-17.77
2023-08-28,0.46,0.63,-0.17,-0.88,17.17,-18.05
2023-08-29,0.36,1.45,-1.1,-0.52,18.88,-19.4
2023-08-30,0.16,0.38,-0.22,-0.36,19.33,-19.69
2023-08-31,-0.51,-0.14,-0.37,-0.87,19.17,-20.03
2023-09-01,-0.85,0.19,-1.04,-1.71,19.39,-21.1
2023-09-04,0.0,0.0,0.0,-1.71,19.39,-21.1
2023-09-05,-0.86,-0.42,-0.44,-2.55,18.89,-21.45
2023-09-06,-0.11,-0.69,0.58,-2.66,18.07,-20.73
2023-09-07,0.24,-0.31,0.55,-2.43,17.7,-20.14
2023-09-08,0.13,0.15,-0.02,-2.31,17.88,-20.19
2023-09-11,0.86,0.67,0.19,-1.46,18.67,-20.14
2023-09-12,-0.86,-0.57,-0.29,-2.31,18.0,-20.31
2023-09-13,0.31,0.13,0.18,-2.01,18.15,-20.16
2023-09-14,1.02,0.87,0.14,-1.02,19.18,-20.19
2023-09-15,-0.83,-1.21,0.39,-1.83,17.73,-19.57
2023-09-18,-0.03,0.07,-0.11,-1.87,17.82,-19.69
2023-09-19,-0.24,-0.22,-0.02,-2.1,17.57,-19.67
2023-09-20,0.1,-0.93,1.03,-2.0,16.47,-18.47
2023-09-21,-1.29,-1.64,0.35,-3.27,14.56,-17.83
2023-09-22,-0.54,-0.23,-0.31,-3.79,14.3,-18.09
2023-09-25,-0.36,0.4,-0.76,-4.13,14.76,-18.89
2023-09-26,-0.74,-1.47,0.72,-4.84,13.08,-17.92
2023-09-27,-0.82,0.02,-0.85,-5.63,13.11,-18.73
2023-09-28,0.31,0.6,-0.3,-5.34,13.79,-19.13
2023-09-29,-0.29,-0.27,-0.02,-5.61,13.49,-19.1
2023-10-02,-0.68,0.01,-0.69,-6.26,13.5,-19.75
2023-10-03,-0.72,-1.37,0.65,-6.93,11.94,-18.87
2023-10-04,0.8,0.81,-0.02,-6.19,12.85,-19.04
2023-10-05,-1.97,-0.11,-1.86,-8.04,12.73,-20.77
2023-10-06,-0.55,1.2,-1.75,-8.55,14.08,-22.62
